,id,original_title,genres,story,cast,director,screenplay,keywords
2195,tt0482669,Aaj Ka Samson,"['Action', 'Romance']",Two children  Samson and Reshma Singh  grow up in Central India  and would like to remain together forever. However  Reshma's uncle  Mangha  has other plans for her  he assaults Samson  takes Reshma with him to the city. Years later  Samson and Reshma have both grown up  and live nearby  but are unaware of each other. Samson has already pledged his love for a young woman named Juliet  while Reshma is expected to marry Mangha's son  Sangha. Fate brings both Reshma and Samson together  and their love for each other is rekindled  much to the chagrin of Karan Singh  Reshma's brother and Mangha. Both plan a devious scheme to not only separate the two lovers  but also kill Samson in the process.,"['Hemant Birje', 'Sahila Chaddha', 'Goga Kapoor', 'Puneet Issar', 'Gurbachan Singh', 'Vishal Dutt', 'Baby Sonu', 'Samina', 'Kiran Kumar', 'Vikrant Dutt', 'Surya', 'Neeta Kapoor', 'Vijya Bans', 'Vidyashree', '']",['Kukoo Kapoor'],['Kukoo Kapoor'],"['young woman', 'assaults samson', 'years later', 'also kill', 'remain together', 'two children']"
2196,tt0483239,Bullet: Ek Dhamaka,"['Action', 'Drama']",Intelligence in India is seriously concerned over leaked reports of a massive terrorist attack on January 26th  Independence Day. They assign Agents Bobby and Arjun Singh to infiltrate the terrorists  known to be operating from Sofia  the Capital of Bulgaria. Bobby and Arjun accordingly accept this assignment  but Arjun quits when he finds out that Don Raja  a Bulgarian businessman  who had risen to power as a corrupt Nasik Police Inspector  may be the mastermind behind these terrorist attacks. After resigning  he decides to go after Don Raja on his own as he has a personal score to settle with him  with a bullet in his gun with Raja's name on it. But the wily Raja is way ahead of Arjun  he soon has him enmeshed in a web of lies and deceit  so much so that Arjun is unable to differentiate as to who is a terrorist  an Indian Agent  or an ordinary civilian  and soon Arjun is himself arrested by the Bulgarian police - as a terrorist suspect. It looks like Don Raja is going to have this ...,"['Saayli Buva', 'Natalya Gudkova', 'Iqbal Khan', 'Asseem Merchant', 'Saadhika Randhawa', 'Dharmendra Rawal', 'Asad Sikander', '']",['Irfan Khan'],"['Anand Raj Anand', 'Neha Bhasin', 'Faiz Saleem', 'Salim Shahid', 'Faiz Shaid']","['corrupt nasik', 'january 26th', 'massive terrorist', 'assign agents', 'arjun accordingly', 'bulgarian police']"
2197,tt0483701,Karma Confessions and Holi,['Drama'],"The identity of Indian families living in the U.S. and the cross cultural differences in evolution. Do Indians  having migrated from their native land  adapt to the difference in culture and are they ready to give up their inherent cultural inhibitions? ""Karma  Confessions & Holi"" is a film about Indian families  their relationships with fellow Americans  their own internal and inter-personal conflicts.","['Rati Agnihotri', 'Armin Amiri', 'Kulraaj Anand', 'Farah Bala', 'Lisa Branch', 'Naomi Campbell', 'Vikram Chatwal', 'Vincent Curatola', 'Drena De Niro', 'Sticky Fingaz', 'Claire Fricke', 'Rupak Ginn', 'Randeep Hooda', 'Suchitra Krishnamoorthi', '']",['Manish Gupta'],"['Marcus J. Guillory', 'Manish Gupta', 'Sameer']","['native land', 'inherent cultural', 'cross cultural', 'indian families', 'indian families', 'personal conflicts']"
2198,tt0483786,Ram Aur Shyam,"['Action', 'Crime', 'Drama']",Roshni Raman discovers a scientific formula and as a result gets abducted - first by Jabar  and then is subsequently taken by force by the menacing Tatar. Her widowed mother recruits a male named Ram Luthra to locate and bring her home; while Jabar hires Shyam to try to find and bring her to him. Both men must now not only confront each other but also the invincible Tatar  who has the police and politicians on his payroll  in a fortified city.,"['Samrat', 'Manek Bedi', 'Divya Dutta', 'Kanchan', 'Sidhant Salaria', 'Rohini Hattangadi', 'Tinnu Anand', 'Mukesh Rishi', 'Om Puri', 'Danny Denzongpa', '']",['Raju Mavani'],['Anirudh Tiwari'],"['male named', 'widowed mother', 'roshni raman', 'result gets', 'jabar hires', 'subsequently taken']"
2199,tt0485272,Salaam-E-Ishq,"['Comedy', 'Drama', 'Musical']",Born in Dehra Dun  temperamental and ambitious Kamna changes her name to Kamini  hires Babu as her Manager and becomes one of the most sought-after heroines in Bollywood. As a publicity stunt and to get the attention of film-maker Karan Johar  she recruits Rahul to pose as her childhood sweetheart and future husband - which result in nothing but insecurities for both - as Rahul reveals his true character and starts to blackmail her; Gia Bakshi lives with her dad  Col. Bakshi and is in love with Shiven Dungarpur  both are to get married shortly  but Shiven starts to get cold feet and decides to disappear from her life  leaving Col. Bakshi no alternative but to arrange Gia's marriage with Rohit Chhada; Gia's sister  Seema  lives in Britain  has been married to Vinay Malhotra for 15 years  & they have two children. While preparing to travel to India for Gia's marriage  Seema finds out that Vinay is having an affair with a gorgeous woman named Anjali - leaving her with nothing but ...,"['Salman Khan', 'Priyanka Chopra', 'Anil Kapoor', 'Juhi Chawla', 'Akshaye Khanna', 'Ayesha Takia', 'John Abraham', 'Vidya Balan', 'Govinda', 'Shannon Esra', 'Sohail Khan', 'Isha Koppikar', 'Anjana Sukhani', 'Kushal Punjabi', '']",['Nikkhil Advani'],"['Nikkhil Advani', 'Rahul Awate', 'Suresh Nair', 'Saurabh Shukla']","['gorgeous woman', 'sister seema', 'maker karan', 'kamini hires', 'dehra dun', 'ambitious kamna']"
2200,tt0485466,Jawani Diwani: A Youthful Joyride,['Romance'],Mann Kapoor lives a middle-class lifestyle in India. He wants to be a singer but is unable to secure any firm to back him up. He would like to be represented by Umesh Jumani  the Managing Director of a recording company  and in order to do this he successfully woos his attractive daughter  Radha  gets her to fall in love with him  and in this way secures a contract to make an album with her dad's company. His friends arrange for a bachelor party in scenic Goa  and while partying he meets with and falls head over heels in love with Roma Fernandes  also an upcoming singer and dancer. Roma also falls in love with him  but is heart-broken when she finds out that he is to wed Radha. Torn between his love for Roma and the commitment he made with Radha  a lovelorn Mann returns home - not knowing that fate will disrupt his life when Radha and Umesh eventually find out that he has been two-timing Radha  and a confrontation with an underworld don  Chappu Bhai  who wants to ensure that Mann ...,"['Emraan Hashmi', 'Celina Jaitly', 'Hrishitaa Bhatt', 'Mahesh Manjrekar', 'Tiku Talsania', '']",['Manish Sharma'],['Pradeep Tiwari'],"['lovelorn mann', 'attractive daughter', 'mann kapoor', 'umesh eventually', 'roma fernandes', 'roma also']"
2201,tt0485513,Main Meri Patni... Aur Woh!,"['Comedy', 'Drama', 'Romance']","Employed as a Librarian in Lucknow University's Tagore Library  Mithilesh Shukla is a 34-year  vertically challenged (just 5'2"") old bachelor  who has an extended family consisting of two sisters and one brother  all married  as well as his widowed mother. His maternal uncle  Advocate Kishorilal Mishra  and his mother persuade him to travel to Bareilly to see a prospective bride  and he does so. He is introduced to statuesque Veena Tiwari  both converse  and find themselves compatible. Shortly  thereafter Veena is introduced to the rest of the Shukla family  the couple get married  and she moves in with Mithilesh. He will soon find people staring at them  as she towers over him  raises the seat of his motorbike  as well as visits a footpath vendor to increase his height. But when everything fails  he starts making excuses not to be seen with her in public. Things only get worse after his employer hires a much taller computer operator  Akash  who is known to Veena  and he suspects both...","['Rajpal Yadav', 'Rituparna Sengupta', 'Naseeruddin Shah', 'Kay Kay Menon', 'Vinod Nagpal', 'Varun Badola', 'Veena Mehta', 'Jugal Mishra', 'Nupur Sareen', 'Anil Rastogi', 'Vijay Mishra', 'Jagmohan Rawat', 'Jayant Munshi', 'Midhat Khan', '']",['Chandan Arora'],"['Gunjan Joshi', 'Rajpal Yadav', 'Ashok Khanna', 'Pankaj Saraswat']","['much taller', 'maternal uncle', '2 "")', 'soon find', 'tagore library', 'year vertically']"
2202,tt0485522,Umrao Jaan,"['Drama', 'Romance']",Ameeran lives a poor-lifestyle with her mom  dad  and brother  Jamal  in Faizabad  British India. When her dad testifies against the local corrupt cop  Dilawar Khan  Khan swears to avenge this humiliation  and several years later  abducts Ameeran  holds her for ransom. When no money is forthcoming  he sells her. Ameeran ends up in a brothel run by Lucknow's Madame Khanum Jaan  where she is taught dance and poetry  and is subsequently re-named Umrao Jaan. Years later  Umrao has matured  is a well-known Courtesan with many patrons  chief amongst them are Nawab Sujat Ali Khan and his son  Sultan. Umrao and Sultan fall in love with each other  much to the chagrin of Sujat  who instructs Sultan either to give up Umrao or to lose his inheritance  and Sultan chooses Umrao. He gives up his father's palatial house and goes to live in the brothel  but re-locates to live with his uncle in Gadi after being taunted by Khanum Jaan. Umrao has a new admirer  Nawab Faiz Ali  who proposes to take her ...,"['Aishwarya Rai Bachchan', 'Shabana Azmi', 'Sunil Shetty', 'Abhishek Bachchan', 'Bikram Saluja', 'Ayesha Jhulka', 'Puru Rajkumar', 'Parikshat Sahni', 'Kulbhushan Kharbanda', 'Divya Dutta', 'Himani Shivpuri', 'Maya Alagh', 'Vishwajeet Pradhan', 'Javed Khan', '']",['J.P. Dutta'],"['J.P. Dutta', 'O.P. Dutta', 'Mirza Muhammad Hadi Ruswa']","['local corrupt', 'several years', 'new admirer', 'nawab sujat', 'many patrons', 'years later']"
2203,tt0486615,London Dreams,"['Drama', 'Music']",Bhatinda-based school-going Arjun wants to follow in his much-maligned grand-father's footsteps and attain fame at the Wembley Stadium much to the chagrin of his father. After the latter's passing  he re-locates to live in Britain with his paternal uncle  and when admonished about his career  runs away. Years later Arjun will attempt to gain fame along with two associates  Zoheb and Wasim  and his sweetheart  Priya. He returns to Bhatinda and asks his childhood slacker and trouble-maker friend  Manjeet Khosla  to also join his band - a decision that will not only cost him his popularity  his career and dreams  but also his love.,"['Salman Khan', 'Ajay Devgn', 'Asin', 'Varun Sharma', 'Om Puri', 'Aditya Roy Kapoor', 'Paul Gregory', 'Manoj Pahwa', 'Alyona Khmara', 'Chris Wilson', 'Lee Nicholas Harris', 'Brinda Parekh', 'Goldy Notay', 'Rannvijay Singh', '']",['Vipul Amrutlal Shah'],"['Ritesh Shah', 'Suresh Nair']","['maker friend', 'years later', 'two associates', 'going arjun', 'gain fame', 'wembley stadium']"
2204,tt0488381,Corporate,['Drama'],"There is no looking back for Vinay Sehgal and the Sehgal Group of Industries when their candidate is selected as the Central Finance Minister  and soon they are invited to Delhi to liaise with an international company to manufacture and distribute a bottling plant. Their competitors  the Marwah Group of Industries  led by Dharmesh Marwah  are dismayed  but manage to win the best entrepreneur award  and a state contract for bottling a mint-based soft drink. Vinay instructs his team to find out  by hook or crook  what the details are of this plan  and a senior employee  Nishigandha Dasgupta  uses her charms to seduce Sehgal's groups employee  Pervez Merchant  and gets the details from him. This gives Vinay the edge over Dharmesh and he quickly announces ""Just Chill"" a mint-based cold drink  and he hands over this project to his wife's brother  Ritesh Shahani  who is also the live-in spouse of Nishigandha. Watch what happens when Dharmesh finds out that about the leak in his Group  and ...","['Bipasha Basu', 'Kay Kay Menon', 'Raj Babbar', 'Rajat Kapoor', 'Lillete Dubey', 'Harsh Chhaya', 'Bharat Dabholkar', 'Sammir Dattani', 'Achint Kaur', 'Girish Oak', 'Sandeep Mehta', '']",['Madhur Bhandarkar'],"['Ajeet Ghorpade', 'Madhur Bhandarkar', 'Manoj Tyagi', 'Sandeep Nath', 'Ajay Monga', 'Niranjan Patwardhan']","['senior employee', 'groups employee', 'central finance', 'brother ritesh', 'best entrepreneur', 'based soft']"
2205,tt0488414,Omkara,"['Action', 'Crime', 'Drama']","Advocate Raghunath Mishra has arranged the marriage of his daughter  Dolly  with Rajan  knowing fully well that Dolly loves Omkara Shukla. Before the marriage could take place  the groom's party is attacked  they flee  and Dolly is reportedly abducted. Raghunath is able to trace Dolly to Omkara  a criminal and hit-man  a verbal confrontation ensues until Politician Bhaisaab telephonically intervenes  and a crestfallen Raghunath faces the reality that Dolly was not abducted but is here with Omkara by her own free will. He warns Omkara  and departs. Shortly thereafter  Bhaisaab is shot at and wounded  announces that Omkara should stand in the next election  and as a result  Omkara appoints one of his lieutenants'  Keshav Upadhyay in his place as the 'Bahubali"". Omkara realizes that he may have blundered in having Keshav succeed him  as Keshav is unable to control his temper when under the influence of alcohol  which puts him in the bad books of Omkara. Then Omkara suspects that Keshav ...","['Ajay Devgn', 'Saif Ali Khan', 'Vivek Oberoi', 'Kareena Kapoor', 'Konkona Sen Sharma', 'Bipasha Basu', 'Naseeruddin Shah', 'Deepak Dobriyal', 'Manav Kaushik', 'Kamal Tiwari', '']",['Vishal Bhardwaj'],"['Vishal Bhardwaj', 'Robin Bhatt', 'Abhishek Chaubey', 'William Shakespeare']","['rajan knowing', 'politician bhaisaab', 'result omkara', 'marriage could', 'dolly loves', 'shortly thereafter']"
